,game_id,team,home_score,away_score,win,margin,total_pts,year,week
3874,56537,NO,27,22,False,5,49,2015,3
3875,56543,PHI,17,24,True,7,41,2015,3
3876,56540,TB,19,9,False,10,28,2015,3
3877,56541,SD,31,14,False,17,45,2015,3
3878,56544,PIT,6,12,True,6,18,2015,3
3879,56542,JAC,51,17,False,34,68,2015,3
3880,56536,CIN,24,28,True,4,52,2015,3
3881,56538,OAK,20,27,True,7,47,2015,3
3882,56545,IND,33,35,True,2,68,2015,3
3883,56546,SF,47,7,False,40,54,2015,3
3884,56548,CHI,26,0,False,26,26,2015,3
3885,56547,BUF,14,41,True,27,55,2015,3
3886,56549,DEN,12,24,True,12,36,2015,3
3887,56550,KC,38,28,False,10,66,2015,3
3888,56551,BAL,20,23,True,3,43,2015,4
3889,56552,NYJ,14,27,True,13,41,2015,4
3890,56555,OAK,22,20,False,2,42,2015,4
3891,56553,HOU,48,21,False,27,69,2015,4
3892,56556,KC,36,21,False,15,57,2015,4
3893,56557,JAC,16,13,False,3,29,2015,4
3894,56559,PHI,23,20,False,3,43,2015,4
3895,56558,CAR,23,37,True,14,60,2015,4
3896,56554,NYG,10,24,True,14,34,2015,4
3897,56560,CLE,30,27,False,3,57,2015,4
3898,56563,GB,3,17,True,14,20,2015,4
3899,56561,STL,22,24,True,2,46,2015,4
3900,56562,MIN,23,20,False,3,43,2015,4
3901,56564,DAL,26,20,False,6,46,2015,4
3902,56565,DET,13,10,False,3,23,2015,4
3903,56566,IND,20,27,True,7,47,2015,5
3904,56572,NO,39,17,False,22,56,2015,5
3905,56571,CHI,17,18,True,1,35,2015,5
3906,56569,SEA,27,24,False,3,51,2015,5
3907,56567,WAS,25,19,False,6,44,2015,5
3908,56573,JAC,38,31,False,7,69,2015,5
3909,56568,CLE,30,33,True,3,63,2015,5
3910,56574,BUF,13,14,True,1,27,2015,5
3911,56570,STL,24,10,False,14,34,2015,5
3912,56575,ARI,17,42,True,25,59,2015,5
3913,56576,NE,6,30,True,24,36,2015,5
3914,56577,DEN,10,16,True,6,26,2015,5
3915,56578,SF,30,27,False,3,57,2015,5
3916,56579,PIT,20,24,True,4,44,2015,5
3917,56580,ATL,31,21,False,10,52,2015,6
3918,56583,CHI,37,34,False,3,71,2015,6
3919,56586,WAS,34,20,False,14,54,2015,6
3920,56587,ARI,25,13,False,12,38,2015,6
3921,56585,KC,16,10,False,6,26,2015,6
3922,56581,CIN,21,34,True,13,55,2015,6
3923,56582,DEN,23,26,True,3,49,2015,6
3924,56588,MIA,10,38,True,28,48,2015,6
3925,56584,HOU,20,31,True,11,51,2015,6
3926,56589,CAR,23,27,True,4,50,2015,6
3927,56590,SD,27,20,False,7,47,2015,6
3928,56591,BAL,25,20,False,5,45,2015,6
3929,56592,NE,27,34,True,7,61,2015,6
3930,56593,NYG,27,7,False,20,34,2015,6
3931,56594,SEA,3,20,True,17,23,2015,7
3932,56595,BUF,34,31,False,3,65,2015,7
3933,56601,CLE,24,6,False,18,30,2015,7
3934,56599,HOU,44,26,False,18,70,2015,7
3935,56600,NYJ,30,23,False,7,53,2015,7
3936,56598,PIT,23,13,False,10,36,2015,7
3937,56603,TB,31,30,False,1,61,2015,7
3938,56596,MIN,19,28,True,9,47,2015,7
3939,56597,NO,21,27,True,6,48,2015,7
3940,56602,ATL,7,10,True,3,17,2015,7
3941,56604,OAK,29,37,True,8,66,2015,7
3942,56605,DAL,27,20,False,7,47,2015,7
3943,56606,PHI,27,16,False,11,43,2015,7
3944,56607,BAL,26,18,False,8,44,2015,7
3945,56608,MIA,36,7,False,29,43,2015,8
3946,56609,DET,45,10,False,35,55,2015,8
3947,56611,SD,29,26,False,3,55,2015,8
3948,56616,CIN,10,16,True,6,26,2015,8
3949,56614,TEN,20,6,False,14,26,2015,8
3950,56612,MIN,20,23,True,3,43,2015,8
3951,56610,TB,20,23,True,3,43,2015,8
3952,56615,NYG,52,49,False,3,101,2015,8
3953,56617,SF,27,6,False,21,33,2015,8
3954,56613,ARI,20,34,True,14,54,2015,8
3955,56618,NYJ,34,20,False,14,54,2015,8
3956,56619,SEA,12,13,True,1,25,2015,8
3957,56620,GB,29,10,False,19,39,2015,8
3958,56621,IND,29,26,False,3,55,2015,8
3959,56622,CLE,31,10,False,21,41,2015,9
3960,56625,STL,21,18,False,3,39,2015,9
3961,56624,GB,37,29,False,8,66,2015,9
3962,56626,WAS,27,10,False,17,37,2015,9
3963,56627,TEN,28,34,True,6,62,2015,9
3964,56623,MIA,33,17,False,16,50,2015,9
3965,56628,JAC,28,23,False,5,51,2015,9
3966,56629,OAK,38,35,False,3,73,2015,9
3967,56631,NYG,18,32,True,14,50,2015,9
3968,56630,ATL,17,16,False,1,33,2015,9
3969,56632,DEN,27,24,False,3,51,2015,9
3970,56633,PHI,27,33,True,6,60,2015,9
3971,56634,CHI,19,22,True,3,41,2015,9
3972,56635,BUF,17,22,True,5,39,2015,10
3973,56643,NO,47,14,False,33,61,2015,10
3974,56637,DET,16,18,True,2,34,2015,10
3975,56641,DAL,10,6,False,4,16,2015,10
3976,56642,CAR,10,27,True,17,37,2015,10
3977,56640,CHI,13,37,True,24,50,2015,10
3978,56638,MIA,19,20,True,1,39,2015,10
3979,56636,JAC,20,22,True,2,42,2015,10
3980,56639,CLE,30,9,False,21,39,2015,10
3981,56644,MIN,14,30,True,16,44,2015,10
3982,56646,NE,26,27,True,1,53,2015,10
3983,56645,KC,13,29,True,16,42,2015,10
3984,56647,ARI,32,39,True,7,71,2015,10
3985,56648,HOU,6,10,True,4,16,2015,10
3986,56649,TEN,19,13,False,6,32,2015,11
3987,56653,DEN,15,17,True,2,32,2015,11
3988,56654,OAK,18,13,False,5,31,2015,11
3989,56650,IND,21,24,True,3,45,2015,11
3990,56655,NYJ,24,17,False,7,41,2015,11
3991,56658,TB,17,45,True,28,62,2015,11
3992,56657,GB,13,30,True,17,43,2015,11
3993,56652,WAS,44,16,False,28,60,2015,11
3994,56656,DAL,14,24,True,10,38,2015,11
3995,56651,STL,16,13,False,3,29,2015,11
3996,56659,CIN,34,31,False,3,65,2015,11
3997,56660,SF,29,13,False,16,42,2015,11
3998,56661,KC,3,33,True,30,36,2015,11
3999,56662,BUF,20,13,False,7,33,2015,11
4000,56663,PHI,45,14,False,31,59,2015,12
4001,56664,CAR,14,33,True,19,47,2015,12
4002,56665,CHI,13,17,True,4,30,2015,12
4003,56674,NYG,20,14,False,6,34,2015,12
4004,56666,MIN,10,20,True,10,30,2015,12
4005,56667,STL,31,7,False,24,38,2015,12
4006,56668,NO,24,6,False,18,30,2015,12
4007,56669,TB,25,12,False,13,37,2015,12
4008,56672,MIA,38,20,False,18,58,2015,12
4009,56670,SD,25,31,True,6,56,2015,12
4010,56673,OAK,21,24,True,3,45,2015,12
4011,56671,BUF,30,22,False,8,52,2015,12
4012,56675,ARI,13,19,True,6,32,2015,12
4013,56676,PIT,39,30,False,9,69,2015,12
4014,56677,NE,30,24,False,6,54,2015,12
4015,56678,BAL,27,33,True,6,60,2015,12
4016,56679,GB,23,27,True,4,50,2015,13
4017,56686,NYJ,20,23,True,3,43,2015,13
4018,56680,HOU,30,21,False,9,51,2015,13
4019,56683,BAL,15,13,False,2,28,2015,13
4020,56682,CIN,3,37,True,34,40,2015,13
4021,56689,JAC,42,39,False,3,81,2015,13
4022,56681,SF,20,26,True,6,46,2015,13
4023,56684,SEA,7,38,True,31,45,2015,13
4024,56685,CAR,38,41,True,3,79,2015,13
4025,56688,ATL,23,19,False,4,42,2015,13
4026,56687,ARI,3,27,True,24,30,2015,13
4027,56690,KC,20,34,True,14,54,2015,13
4028,56691,DEN,3,17,True,14,20,2015,13
4029,56692,PHI,28,35,True,7,63,2015,13
4030,56693,IND,45,10,False,35,55,2015,13
4031,56694,DAL,16,19,True,3,35,2015,13
4032,56695,MIN,23,20,False,3,43,2015,14
4033,56704,BUF,23,20,False,3,43,2015,14
4034,56703,TEN,30,8,False,22,38,2015,14
4035,56698,PIT,20,33,True,13,53,2015,14
4036,56700,NE,6,27,True,21,33,2015,14
4037,56701,IND,51,16,False,35,67,2015,14
4038,56702,SD,10,3,False,7,13,2015,14
4039,56697,WAS,21,24,True,3,45,2015,14
4040,56696,ATL,38,0,False,38,38,2015,14
4041,56706,NO,17,24,True,7,41,2015,14
4042,56705,DET,21,14,False,7,35,2015,14
4043,56699,SF,24,10,False,14,34,2015,14
4044,56707,OAK,12,15,True,3,27,2015,14
4045,56708,DAL,28,7,False,21,35,2015,14
4046,56709,SEA,6,35,True,29,41,2015,14
4047,56710,NYG,24,31,True,7,55,2015,14
4048,56711,TB,31,23,False,8,54,2015,15
4049,56712,NYJ,16,19,True,3,35,2015,15
4050,56718,CAR,35,38,True,3,73,2015,15
4051,56719,ARI,17,40,True,23,57,2015,15
4052,56716,CHI,38,17,False,21,55,2015,15
4053,56715,ATL,17,23,True,6,40,2015,15
4054,56714,HOU,10,16,True,6,26,2015,15
4055,56717,TEN,33,16,False,17,49,2015,15
4056,56713,KC,14,34,True,20,48,2015,15
4057,56720,BUF,35,25,False,10,60,2015,15
4058,56722,CLE,30,13,False,17,43,2015,15
4059,56721,GB,20,30,True,10,50,2015,15
4060,56723,DEN,34,27,False,7,61,2015,15
4061,56724,MIA,30,14,False,16,44,2015,15
4062,56725,CIN,14,24,True,10,38,2015,15
4063,56726,DET,27,35,True,8,62,2015,15
4064,56727,SD,23,20,False,3,43,2015,16
4065,56728,WAS,24,38,True,14,62,2015,16
4066,56735,JAC,38,27,False,11,65,2015,16
4067,56733,IND,12,18,True,6,30,2015,16
4068,56736,NE,26,20,False,6,46,2015,16
4069,56738,HOU,6,34,True,28,40,2015,16
4070,56732,CLE,17,13,False,4,30,2015,16
4071,56731,SF,32,17,False,15,49,2015,16
4072,56734,NYG,49,17,False,32,66,2015,16
4073,56729,CAR,20,13,False,7,33,2015,16
4074,56737,CHI,21,26,True,5,47,2015,16
4075,56730,DAL,16,6,False,10,22,2015,16
4076,56739,GB,38,8,False,30,46,2015,16
4077,56740,STL,17,23,True,6,40,2015,16
4078,56741,PIT,20,17,False,3,37,2015,16
4079,56742,CIN,20,17,False,3,37,2015,16
4080,56744,NYJ,22,17,False,5,39,2015,17
4081,56754,NE,20,10,False,10,30,2015,17
4082,56747,BAL,24,16,False,8,40,2015,17
4083,56748,PIT,12,28,True,16,40,2015,17
4084,56751,JAC,30,6,False,24,36,2015,17
4085,56752,TEN,30,24,False,6,54,2015,17
4086,56753,OAK,23,17,False,6,40,2015,17
4087,56749,WAS,23,34,True,11,57,2015,17
4088,56755,PHI,30,35,True,5,65,2015,17
4089,56746,DET,20,24,True,4,44,2015,17
4090,56750,MIN,13,20,True,7,33,2015,17
4091,56743,NO,17,20,True,3,37,2015,17
4092,56745,TB,38,10,False,28,48,2015,17
4093,56757,SD,27,20,False,7,47,2015,17
4094,56756,SEA,6,36,True,30,42,2015,17
4095,56758,STL,19,16,False,3,35,2015,17
4096,56901,CAR,21,20,False,1,41,2016,1
4097,56902,TB,24,31,True,7,55,2016,1
4098,56903,BUF,13,7,False,6,20,2016,1
4099,56904,CHI,23,14,False,9,37,2016,1
4100,56905,GB,23,27,True,4,50,2016,1
4101,56906,SD,33,27,False,6,60,2016,1
4102,56907,OAK,34,35,True,1,69,2016,1
4103,56908,CIN,22,23,True,1,45,2016,1
4104,56909,CLE,29,10,False,19,39,2016,1
4105,56910,MIN,16,25,True,9,41,2016,1
4106,56911,MIA,12,10,False,2,22,2016,1
4107,56912,NYG,19,20,True,1,39,2016,1
4108,56913,DET,35,39,True,4,74,2016,1
4109,56914,NE,21,23,True,2,44,2016,1
4110,56915,PIT,16,38,True,22,54,2016,1
4111,56916,LA,28,0,False,28,28,2016,1
4112,56917,NYJ,31,37,True,6,68,2016,2
4113,56918,SF,46,27,False,19,73,2016,2
4114,56919,BAL,20,25,True,5,45,2016,2
4115,56920,TEN,15,16,True,1,31,2016,2
4116,56921,KC,19,12,False,7,31,2016,2
4117,56922,MIA,31,24,False,7,55,2016,2
4118,56923,NO,16,13,False,3,29,2016,2
4119,56924,CIN,24,16,False,8,40,2016,2
4120,56925,DAL,23,27,True,4,50,2016,2
4121,56926,TB,40,7,False,33,47,2016,2
4122,56927,SEA,9,3,False,6,12,2016,2
4123,56928,IND,34,20,False,14,54,2016,2
4124,56929,ATL,28,35,True,7,63,2016,2
4125,56930,JAX,38,14,False,24,52,2016,2
4126,56931,GB,17,14,False,3,31,2016,2
4127,56932,PHI,14,29,True,15,43,2016,2
4128,56933,HOU,27,0,False,27,27,2016,3
4129,56934,ARI,33,18,False,15,51,2016,3
4130,56935,MIN,10,22,True,12,32,2016,3
4131,56936,DEN,17,29,True,12,46,2016,3
4132,56937,DET,34,27,False,7,61,2016,3
4133,56938,BAL,17,19,True,2,36,2016,3
4134,56939,CLE,30,24,False,6,54,2016,3
4135,56940,WAS,27,29,True,2,56,2016,3
4136,56941,OAK,10,17,True,7,27,2016,3
4137,56942,SF,37,18,False,19,55,2016,3
4138,56943,LA,32,37,True,5,69,2016,3
4139,56946,PIT,34,3,False,31,37,2016,3
4140,56944,SD,26,22,False,4,48,2016,3
4141,56945,NYJ,24,3,False,21,27,2016,3
4142,56947,CHI,31,17,False,14,48,2016,3
4143,56948,ATL,32,45,True,13,77,2016,3
4144,56949,MIA,22,7,False,15,29,2016,4
4145,56950,IND,30,27,False,3,57,2016,4
4146,56951,CAR,48,33,False,15,81,2016,4
4147,56952,OAK,27,28,True,1,55,2016,4
4148,56953,DET,17,14,False,3,31,2016,4
4149,56954,TEN,27,20,False,7,47,2016,4
4150,56955,BUF,0,16,True,16,16,2016,4
4151,56956,SEA,17,27,True,10,44,2016,4
4152,56957,CLE,31,20,False,11,51,2016,4
4153,56958,DEN,7,27,True,20,34,2016,4
4154,56959,LA,13,17,True,4,30,2016,4
4155,56960,NO,34,35,True,1,69,2016,4
4156,56961,DAL,17,24,True,7,41,2016,4
4157,56962,KC,43,14,False,29,57,2016,4
4158,56963,NYG,24,10,False,14,34,2016,4
4159,56964,ARI,21,33,True,12,54,2016,5
4160,56965,WAS,10,16,True,6,26,2016,5
4161,56966,NE,13,33,True,20,46,2016,5
4162,56967,PHI,24,23,False,1,47,2016,5
4163,56968,CHI,29,23,False,6,52,2016,5
4164,56969,TEN,17,30,True,13,47,2016,5
4165,56970,HOU,31,13,False,18,44,2016,5
4166,56971,NYJ,31,13,False,18,44,2016,5
4167,56972,ATL,16,23,True,7,39,2016,5
4168,56973,CIN,28,14,False,14,42,2016,5
4169,56974,BUF,19,30,True,11,49,2016,5
4170,56975,SD,34,31,False,3,65,2016,5
4171,56976,NYG,23,16,False,7,39,2016,5
4172,56977,TB,14,17,True,3,31,2016,5
4173,56978,DEN,21,13,False,8,34,2016,6
4174,56979,SF,45,16,False,29,61,2016,6
4175,56980,JAX,16,17,True,1,33,2016,6
4176,56981,LA,31,28,False,3,59,2016,6
4177,56982,PIT,30,15,False,15,45,2016,6
4178,56983,CIN,35,17,False,18,52,2016,6
4179,56984,CAR,41,38,False,3,79,2016,6
4180,56985,BAL,27,23,False,4,50,2016,6
4181,56986,CLE,28,26,False,2,54,2016,6
4182,56987,PHI,27,20,False,7,47,2016,6
4183,56988,KC,10,26,True,16,36,2016,6
4184,56989,DAL,16,30,True,14,46,2016,6
4185,56990,ATL,26,24,False,2,50,2016,6
4186,56991,IND,26,23,False,3,49,2016,6
4187,56992,NYJ,28,3,False,25,31,2016,6
4188,56993,CHI,26,10,False,16,36,2016,7
4189,56994,NYG,10,17,True,7,27,2016,7
4190,56995,CLE,31,17,False,14,48,2016,7
4191,56996,WAS,20,17,False,3,37,2016,7
4192,56997,OAK,16,33,True,17,49,2016,7
4193,56998,NO,27,21,False,6,48,2016,7
4194,56999,BUF,28,25,False,3,53,2016,7
4195,57000,BAL,24,16,False,8,40,2016,7
4196,57001,MIN,21,10,False,11,31,2016,7
4197,57002,IND,26,34,True,8,60,2016,7
4198,57003,SD,30,33,True,3,63,2016,7
4199,57004,TB,17,34,True,17,51,2016,7
4200,57005,NE,16,27,True,11,43,2016,7
4201,57006,SEA,6,6,False,0,12,2016,7
4202,57007,HOU,27,9,False,18,36,2016,7
4203,57008,JAX,36,22,False,14,58,2016,8
4204,57009,WAS,27,27,False,0,54,2016,8
4205,57010,GB,33,32,False,1,65,2016,8
4206,57011,NE,25,41,True,16,66,2016,8
4207,57012,NYJ,28,31,True,3,59,2016,8
4208,57013,DET,20,13,False,7,33,2016,8
4209,57014,KC,14,30,True,16,44,2016,8
4210,57015,SEA,25,20,False,5,45,2016,8
4211,57016,OAK,24,30,True,6,54,2016,8
4212,57017,SD,27,19,False,8,46,2016,8
4213,57018,ARI,30,20,False,10,50,2016,8
4214,57019,PHI,29,23,False,6,52,2016,8
4215,57020,MIN,20,10,False,10,30,2016,8
4216,57021,ATL,28,43,True,15,71,2016,9
4217,57032,DEN,30,20,False,10,50,2016,9
4218,57022,PIT,21,14,False,7,35,2016,9
4219,57023,DAL,10,35,True,25,45,2016,9
4220,57024,JAX,19,14,False,5,33,2016,9
4221,57025,NYJ,27,23,False,4,50,2016,9
4222,57026,DET,16,22,True,6,38,2016,9
4223,57027,PHI,28,23,False,5,51,2016,9
4224,57028,CAR,10,13,True,3,23,2016,9
4225,57029,NO,23,41,True,18,64,2016,9
4226,57030,IND,26,31,True,5,57,2016,9
4227,57031,TEN,43,35,False,8,78,2016,9
4228,57033,BUF,31,25,False,6,56,2016,9
4229,57034,CLE,28,7,False,21,35,2016,10
4230,57035,KC,17,20,True,3,37,2016,10
4231,57036,HOU,21,24,True,3,45,2016,10
4232,57037,DEN,23,25,True,2,48,2016,10
4233,57038,LA,6,9,True,3,15,2016,10
4234,57039,ATL,24,15,False,9,39,2016,10
4235,57040,CHI,36,10,False,26,46,2016,10
4236,57041,GB,47,25,False,22,72,2016,10
4237,57042,MIN,26,20,False,6,46,2016,10
4238,57043,MIA,24,31,True,7,55,2016,10
4239,57044,SF,23,20,False,3,43,2016,10
4240,57045,DAL,30,35,True,5,65,2016,10
4241,57046,SEA,24,31,True,7,55,2016,10
4242,57047,CIN,21,20,False,1,41,2016,10
4243,57048,NO,23,20,False,3,43,2016,11
4244,57049,BUF,12,16,True,4,28,2016,11
4245,57050,PIT,9,24,True,15,33,2016,11
4246,57051,BAL,27,17,False,10,44,2016,11
4247,57052,JAX,26,19,False,7,45,2016,11
4248,57053,TEN,24,17,False,7,41,2016,11
4249,57054,TB,17,19,True,2,36,2016,11
4250,57055,ARI,30,24,False,6,54,2016,11
4251,57056,CHI,22,16,False,6,38,2016,11
4252,57057,MIA,10,14,True,4,24,2016,11
4253,57058,NE,17,30,True,13,47,2016,11
4254,57059,PHI,26,15,False,11,41,2016,11
4255,57060,GB,42,24,False,18,66,2016,11
4256,57061,HOU,27,20,False,7,47,2016,11
4257,57062,MIN,16,13,False,3,29,2016,12
4258,57063,WAS,31,26,False,5,57,2016,12
4259,57064,PIT,7,28,True,21,35,2016,12
4260,57065,ARI,38,19,False,19,57,2016,12
4261,57066,CIN,19,12,False,7,31,2016,12
4262,57067,JAX,28,21,False,7,49,2016,12
4263,57068,TEN,21,27,True,6,48,2016,12
4264,57069,NYG,13,27,True,14,40,2016,12
4265,57070,SD,13,21,True,8,34,2016,12
4266,57071,SF,31,24,False,7,55,2016,12
4267,57072,LA,49,21,False,28,70,2016,12
4268,57073,SEA,14,5,False,9,19,2016,12
4269,57074,KC,27,30,True,3,57,2016,12
4270,57075,CAR,35,32,False,3,67,2016,12
4271,57076,NE,17,22,True,5,39,2016,12
4272,57077,GB,13,27,True,14,40,2016,12
4273,57078,DAL,15,17,True,2,32,2016,13
4274,57079,KC,28,29,True,1,57,2016,13
4275,57080,MIA,38,6,False,32,44,2016,13
4276,57081,SF,26,6,False,20,32,2016,13
4277,57082,PHI,32,14,False,18,46,2016,13
4278,57083,HOU,21,13,False,8,34,2016,13
4279,57084,DEN,10,20,True,10,30,2016,13
4280,57085,LA,26,10,False,16,36,2016,13
4281,57086,DET,13,28,True,15,41,2016,13
4282,57087,BUF,38,24,False,14,62,2016,13
4283,57088,WAS,31,23,False,8,54,2016,13
4284,57089,NYG,24,14,False,10,38,2016,13
4285,57090,TB,21,28,True,7,49,2016,13
4286,57091,CAR,40,7,False,33,47,2016,13
4287,57092,IND,10,41,True,31,51,2016,13
4288,57093,OAK,21,13,False,8,34,2016,14
4289,57094,PIT,20,27,True,7,47,2016,14
4290,57095,SD,28,16,False,12,44,2016,14
4291,57096,CIN,10,23,True,13,33,2016,14
4292,57097,CHI,20,17,False,3,37,2016,14
4293,57098,HOU,17,22,True,5,39,2016,14
4294,57099,MIN,16,25,True,9,41,2016,14
4295,57100,ARI,26,23,False,3,49,2016,14
4296,57101,WAS,22,27,True,5,49,2016,14
4297,57102,NO,16,11,False,5,27,2016,14
4298,57103,DEN,13,10,False,3,23,2016,14
4299,57104,NYJ,17,23,True,6,40,2016,14
4300,57105,SEA,38,10,False,28,48,2016,14
4301,57106,ATL,14,42,True,28,56,2016,14
4302,57107,DAL,10,7,False,3,17,2016,14
4303,57108,BAL,30,23,False,7,53,2016,14
4304,57109,LA,24,3,False,21,27,2016,15
4305,57110,MIA,13,34,True,21,47,2016,15
4306,57111,PHI,27,26,False,1,53,2016,15
4307,57112,CLE,33,13,False,20,46,2016,15
4308,57113,GB,27,30,True,3,57,2016,15
4309,57114,TB,26,20,False,6,46,2016,15
4310,57115,JAX,21,20,False,1,41,2016,15
4311,57116,TEN,17,19,True,2,36,2016,15
4312,57117,IND,6,34,True,28,40,2016,15
4313,57118,DET,17,6,False,11,23,2016,15
4314,57119,NO,41,48,True,7,89,2016,15
4315,57120,SF,41,13,False,28,54,2016,15
4316,57121,NE,3,16,True,13,19,2016,15
4317,57122,OAK,16,19,True,3,35,2016,15
4318,57123,PIT,20,24,True,4,44,2016,15
4319,57124,CAR,15,26,True,11,41,2016,15
4320,57125,NYG,24,19,False,5,43,2016,16
4321,57126,MIA,31,34,True,3,65,2016,16
4322,57127,ATL,16,33,True,17,49,2016,16
4323,57128,WAS,21,41,True,20,62,2016,16
4324,57129,SD,20,17,False,3,37,2016,16
4325,57130,MIN,38,25,False,13,63,2016,16
4326,57131,TEN,38,17,False,21,55,2016,16
4327,57132,NYJ,41,3,False,38,44,2016,16
4328,57133,TB,31,24,False,7,55,2016,16
4329,57134,IND,33,25,False,8,58,2016,16
4330,57135,SF,21,22,True,1,43,2016,16
4331,57136,ARI,31,34,True,3,65,2016,16
4332,57137,CIN,12,10,False,2,22,2016,16
4333,57138,BAL,31,27,False,4,58,2016,16
4334,57139,DEN,33,10,False,23,43,2016,16
4335,57140,DET,42,21,False,21,63,2016,16
4336,57141,NO,38,32,False,6,70,2016,17
4337,57142,BAL,27,10,False,17,37,2016,17
4338,57143,GB,24,31,True,7,55,2016,17
4339,57144,JAX,24,20,False,4,44,2016,17
4340,57145,NE,14,35,True,21,49,2016,17
4341,57146,CHI,38,10,False,28,48,2016,17
4342,57147,BUF,30,10,False,20,40,2016,17
4343,57148,DAL,27,13,False,14,40,2016,17
4344,57149,CLE,27,24,False,3,51,2016,17
4345,57150,CAR,17,16,False,1,33,2016,17
4346,57151,HOU,24,17,False,7,41,2016,17
4347,57152,NYG,10,19,True,9,29,2016,17
4348,57153,OAK,24,6,False,18,30,2016,17
4349,57154,ARI,6,44,True,38,50,2016,17
4350,57155,KC,27,37,True,10,64,2016,17
4351,57156,SEA,23,25,True,2,48,2016,17
4352,57234,KC,27,42,True,15,69,2017,1
4353,57235,NYJ,21,12,False,9,33,2017,1
4354,57236,ATL,17,23,True,6,40,2017,1
4355,57237,BAL,0,20,True,20,20,2017,1
4356,57238,PIT,18,21,True,3,39,2017,1
4357,57239,ARI,35,23,False,12,58,2017,1
4358,57240,JAX,7,29,True,22,36,2017,1
4359,57242,OAK,16,26,True,10,42,2017,1
4360,57243,PHI,17,30,True,13,47,2017,1
4361,57244,IND,46,9,False,37,55,2017,1
4362,57245,SEA,17,9,False,8,26,2017,1
4363,57246,CAR,3,23,True,20,26,2017,1
4364,57247,NYG,19,3,False,16,22,2017,1
4365,57248,NO,29,19,False,10,48,2017,1
4366,57249,LAC,24,21,False,3,45,2017,1
4367,57250,HOU,9,13,True,4,22,2017,2
4368,57251,CLE,24,10,False,14,34,2017,2
4369,57252,BUF,9,3,False,6,12,2017,2
4370,57253,ARI,13,16,True,3,29,2017,2
4371,57254,TEN,16,37,True,21,53,2017,2
4372,57255,PHI,27,20,False,7,47,2017,2
4373,57256,NE,20,36,True,16,56,2017,2
4374,57257,MIN,26,9,False,17,35,2017,2
4375,57258,CHI,29,7,False,22,36,2017,2
4376,57259,MIA,17,19,True,2,36,2017,2
4377,57260,NYJ,45,20,False,25,65,2017,2
4378,57261,DAL,42,17,False,25,59,2017,2
4379,57262,WAS,20,27,True,7,47,2017,2
4380,57263,SF,12,9,False,3,21,2017,2
4381,57264,GB,34,23,False,11,57,2017,2
4382,57265,DET,10,24,True,14,34,2017,2
4383,57266,LA,39,41,True,2,80,2017,3
4384,57267,BAL,44,7,False,37,51,2017,3
4385,57268,DEN,26,16,False,10,42,2017,3
4386,57269,NO,13,34,True,21,47,2017,3
4387,57270,PIT,23,17,False,6,40,2017,3
4388,57271,ATL,26,30,True,4,56,2017,3
4389,57272,CLE,31,28,False,3,59,2017,3
4390,57273,TB,34,17,False,17,51,2017,3
4391,57274,HOU,36,33,False,3,69,2017,3
4392,57275,MIA,20,6,False,14,26,2017,3
4393,57276,NYG,27,24,False,3,51,2017,3
4394,57277,SEA,33,27,False,6,60,2017,3
4395,57278,CIN,27,24,False,3,51,2017,3
4396,57279,KC,10,24,True,14,34,2017,3
4397,57280,OAK,27,10,False,17,37,2017,3
4398,57281,DAL,17,28,True,11,45,2017,3
4399,57282,CHI,35,14,False,21,49,2017,4
4400,57283,NO,0,20,True,20,20,2017,4
4401,57284,BUF,17,23,True,6,40,2017,4
4402,57285,PIT,9,26,True,17,35,2017,4
4403,57286,CIN,7,31,True,24,38,2017,4
4404,57287,LA,30,35,True,5,65,2017,4
4405,57288,TEN,57,14,False,43,71,2017,4
4406,57289,DET,7,14,True,7,21,2017,4
4407,57290,CAR,30,33,True,3,63,2017,4
4408,57291,JAX,23,20,False,3,43,2017,4
4409,57292,SF,18,15,False,3,33,2017,4
4410,57293,PHI,24,26,True,2,50,2017,4
4411,57294,NYG,25,23,False,2,48,2017,4
4412,57295,OAK,16,10,False,6,26,2017,4
4413,57296,IND,46,18,False,28,64,2017,4
4414,57297,WAS,29,20,False,9,49,2017,4
4415,57298,NE,14,19,True,5,33,2017,5
4416,57299,BUF,20,16,False,4,36,2017,5
4417,57300,NYJ,14,17,True,3,31,2017,5
4418,57301,CAR,24,27,True,3,51,2017,5
4419,57302,SF,26,23,False,3,49,2017,5
4420,57303,TEN,16,10,False,6,26,2017,5
4421,57304,LAC,22,27,True,5,49,2017,5
4422,57305,ARI,34,7,False,27,41,2017,5
4423,57306,JAX,9,30,True,21,39,2017,5
4424,57307,SEA,10,16,True,6,26,2017,5
4425,57308,BAL,17,30,True,13,47,2017,5
4426,57309,GB,31,35,True,4,66,2017,5
4427,57310,KC,34,42,True,8,76,2017,5
4428,57311,MIN,17,20,True,3,37,2017,5
4429,57312,PHI,23,28,True,5,51,2017,6
4430,57313,MIA,17,20,True,3,37,2017,6
4431,57314,CHI,24,27,True,3,51,2017,6
4432,57315,CLE,33,17,False,16,50,2017,6
4433,57316,GB,23,10,False,13,33,2017,6
4434,57317,DET,52,38,False,14,90,2017,6
4435,57318,NE,17,24,True,7,41,2017,6
4436,57319,SF,26,24,False,2,50,2017,6
4437,57320,TB,38,33,False,5,71,2017,6
4438,57321,LA,17,27,True,10,44,2017,6
